Century,Complement,Tense,Tense_Simplified,Reading,left,right,year,buinn,source,be,verb,Sub_BA,SuB,Excl
13,NULL,NA,NA,Fixed,Hrappsstöðum um vorið eftir og er hann hafði þar litla hríð,þá tók hann ærsl og dó litlu síðar. Nú á Vigdís móðir hans að taka þar ein f,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,en áður. Þetta lét Kjartan á sig bíta og vildi eigi hafa svo,". Ólafur mælti: ""Láttu þetta ekki á þig bíta. Hafa þeir sýnt ekki góðan prett",1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,ur lést eigi mundu sitja að fé sínu. Fer Þórður heim við svo,. Eigi miklu síðar getur Þórður að líta hvar graðungurinn hefir brotið niður,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,l móts við Herjólf. Hrúti líkar illa og reið í brott við svo,". Allir frændur Hrúts gera sæmilega til hans, aðrir en Höskuldur. Hrútur bjó",1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,nnt hvar sem hann gekk til skytninga að menn hans voru betur,að klæðum og vopnum en annað bæjarfólk. Hann skaut og einn fyrir sveitunga,1250,búnir,(laxdal),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,"ð vísu vilja semja við Höskuld, kvaðst þess löngu hafa verið",að þeir semdu sína frændsemi eftir því sem vera ætti ef Höskuldur vildi hon,1250,búinn,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,a mundir þú fegri spár í þessu máli ef svo væri í hendur þér,af mér en haf þó þökk fyrir er þú hefir ráðið draumana. En mikið er til að h,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,lambhaga við Laxá. Höskuldi líkar þetta vel er hann vill um,annast. Síðan reið Höskuldur til þings en snúið var að brullaupi á Lambastöð,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,akið hafði hann bónorð við hana þá er hún hafði skamma stund,en Melkorka tók því fjarri. Skip stóð uppi á Borðeyri í Hrútafirði. Örn hét,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,vel búið,einn nefndur með Ólafi til ferðarinnar. Þetta lið var allvel,. Haraldur konungur og Gunnhildur leiddu Ólaf til skips og sögðust mundu legg,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,réðst nú í sveit með kaupmönnum en Starri ríður heim við svo,. Nú er að segja frá Bolla. Hann hugsar nú efni þeirra Þórólfs og þykir eigi,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,um skjaldarsporði. Ólafur gekk þá fram í stafninn og var svo,að hann var í brynju og hafði hjálm á höfði gullroðinn. Hann var gyrður sve,1250,búinn,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,vel búið,hversu fríður maður hann var og fyrirmannlegur. Hann var vel,að vopnum og klæðum. 23. kafli - Kvonfang Ólafs Höskuldssonar Það er sagt e,1250,búinn,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,eg skuli bera af einhleypingi einum þótt hann sé vel að sér,"."" ""Þú munt þessu ráða,"" segir Eiður, ""en ekki kemur mér það á óvart þótt þú",1250,búinn,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,í hvítavoðum. Síðan leið til Þórsnessþings. Voru þá mál til,á hendur þeim Ósvífurssonum og urðu þeir allir sekir. Var gefið fé til að þe,1250,búin,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Live,ifð sinni og búi. Er sá bær við hann kenndur er Kollur hafði,á. Hann var kallaður síðan á Höskuldsstöðum. Brátt varð Höskuldur vinsæll í,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,aka þau tal saman. Segir Kjartan þá Ingibjörgu að hann hefir,"ferð sína til Íslands. Þá svarar hún: ""Meir ætlum vér Kjartan að þú hafir ge",1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,ði gefið honum. Hann hafði á höfði hjálm gullroðinn og sverð,í hendi er Mýrkjartan konungur hafði gefið honum. Nú ganga þeir Höskuldur og,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,ni. Leggur Ólafur til óhneppilega að þriðjungi og er veislan,með hinum bestu föngum. Var mikið til aflað þessar veislu því að það var ætl,1250,búin,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"ef þú berð þetta sverð."" Það var hinn virðulegsti gripur og",mjög. Kjartan þakkaði konungi með fögrum orðum alla þá sæmd og virðing er ha,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,Fixed,ðan og gullhring og skikkju. Var í henni hið dýrsta klæði og,öll þar er bæta þótti. Allir voru gripirnir mjög ágætir. Þá mælti Guðmundur:,1250,búin,(laxdal),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,nn rak eigi þessa réttar. Um vorið eftir þá er Þorkell hafði,skip sitt fer hann suður um Breiðafjörð og fær sér þar hest og ríður einn sa,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,"essar jartegnir."" Og enn mælti Melkorka: ""Heiman hefi eg þig",svo sem eg kann best og kennt þér írsku að mæla svo að þig mun það eigi skip,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,að heima mundi eftir hafa orðið moturinn eða hún mundi hafa,um óvarlega og fellt niður. Hrefna sagði nú Kjartani að moturinn var horfinn,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,Ólafs frænda síns og segir honum að hann vill eigi hafa svo,við Þorleik og bað hann fá sér menn til að sækja heim Þorleik. Ólafur svarar,1250,búið,(laxdal),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"ið bar. En hann svarar: ""Heldur þykir mér þunglega horfa svo","."" Síðan mælti Einar við Sörla: ""Nú mun eg hyggja ráð fyrir þér. Maður heitir",1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"r."" Síðan hitti Koðrán Hlenna fóstra sinn og sagði honum svo","""og mun eigi sannleg vörnin ef eg skal rænast arfinum?"" Hlenni svarar: ""Eigi",1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,PST,PST,Prepared,"ar: ""Eg ætla að þeim þyki eigi til öls boðið en þó voru þeir","er eg fór."" Og er hann kom fram hjá þeim þá hljóp hann þegar aftur hjá hest",1220,búnir,(ljosvetn),NA,NA,None,0,
13,NULL,PST,PST,Prepared,"m þínum þá mun eg nú eigi hlýða þeim."" Og voru hinir þá eigi",. Einar sá þá og þótti búið til mikils voða og leitaði sér fangaráðs og reið,1220,búnir,(ljosvetn),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,Og er sendimaður kom var hann að höfuðþvætti og kvaðst eigi,". Þá mælti Guðrún: ""Satt var það að Þorkell hákur var mér skyldur en eigi þé",1220,búinn,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"atgervi sína ""og farið til Austmenn."" En þeir urðu eigi við",". Þá sagði Hallur: ""Eg em eigi sparandi til og fáið mér snærið."" Síðan fór h",1220,búnir,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,kkjuna? Væri það víst góður gripur ef eigi hefðu vélar undir,"."" Guðmundur mælti: ""Kasta þú niður skikkjunni ef þú vilt. Fyrr skal hún fúna",1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,PRS,PRS,Prepared,"usár í enninu og blæddi mikið. Þá spratt hann upp og mælti: ""","em eg að berjast."" Þá mælti Þorsteinn skuldarmaður: ""Nú mun eg í brott Hösk",1220,Búinn,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,og gaf Þorkell upp Guðmundi mál það er hann hafði rangt til,er hann sótti í Norðlendingafjórðung þá er hann átti í Austfirðingadóm að sæ,1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,Samsett,Other,Fixed,ættir. Eyjólfur kvaðst óráðinn til að bæta fé. En þeir höfðu,málið á hendur Eyjólfi með hálfan hinn fimmta tug manna. Hrólfur bað sér lið,1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,en hann er nú heimamaður minn. En Guðmundur hinn ríki hefir,málið til Vöðlaþings. Kann það vera að hann hafi eigi það íhugað að hann er,1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,r eigi það ólíklegt að oft standist ráð yður kvenna og látið,"náttverð nokkurum mönnum í kveld"" og spratt upp. Hún svarar: ""Eg skal það a",1220,búinn,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,i ofsa Eyjólfs að hann mun norður hingað leita. Verum þá við,"og leynum Þorvarð."" Það er sagt það sumar að Eyjólfur átti samkomu í héraði",1220,búnir,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,örmuðu menn það mjög. Hann var færður inn til Eyjafjarðar og,vel um hans líkama. 25. kafli Síðan er sagt frá Ljósvetningum að Þorkell Hal,1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"u hafa fjölmenni. ""Er það satt,"" segir Guðmundur, ""að til sé","vígsmálið og Sölmundur óhelgaður?"" Þorgeir mælti: ""Það er vegur og munum við",1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"óþekkur og engi héraðsbót að honum."" Skildust þeir þá að svo",. En er menn komu á Vöðlaþing var Guðmundur allfjölmennur. Þórir Helgason var,1220,búnu,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,kvað þá eigi orðið hafa sem hann vildi og reið heim við svo,. En tveim nóttum síðar spurði hann að þeir höfðu eigi út látið og sagði reið,1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"""Slíkt grunaði mig."" Eyjólfur segir: ""Eigi er förin góð svo","."" Atli svarar: ""Eg býð þér tíu menn vel búna og far aftur og legg eigi menn",1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,það og eigi ráðlegt. Mun þeim eigi þykja þungt falla að svo,"."" Eyjólfur mælti: ""Hvað leggur þú til?"" Oddi mælti: ""Ríðum hart fram að ánni",1220,búnu,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,er mér um farið síðan eg fór norðan að eigi komi eg þar svo,. Þorsteinn heitir maður og er kallaður drafli. Hann býr á Draflastöðum. Hann,1220,búið,(ljosvetn),NA,NA,None,0,
13,NULL,PST,PST,Prepared,Þeir tóku sér fari og fóru síðan heim. Og er þeir voru mjög,"þá heimtu þeir Þorkel á tal. Þá mælti Höskuldur: ""Við fóstbræður ætlum utan",1220,búnir,(ljosvetn),NA,NA,None,0,
13,NULL,NA,NA,svo búið,tið heilir handa. Hér skulu eigi sjálfdæmi fyrir koma að svo,"."" Nú er þar til máls að taka er smalamaður kemur heim til Hlíðarenda. Hann s",1280,búnu,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"ælti: ""Flýjum vér nú, ekki mun oss sigurs verða auðið að svo","."" Snéru þeir þá allir í frá. ""Sækjum við nú eftir þeim,"" segir Kolskeggur, """,1280,búnu,(njala),NA,NA,None,0,
13,NULL,NA,NA,vel búið,etnaðarmaður mikill og skáld gott og að flestum íþróttum vel,", hávaðamaður mikill, spottsamur og ódæll. Hann kom út austur í Hornafirði.",1280,búinn,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,ið taka ofan skála sinn en hann átti útibúr þrjú og voru þau,mönnum að sofa í. Þeir koma þar allir er hann hafði boðið. Veislan fór allve,1280,búin,(njala),NA,NA,None,0,
13,NULL,PST-SBJ,PST,Prepared,ru þeir svo vel búnir að engir voru þeir þar að jafnvel væru,og fóru menn út úr hverri búð að undrast þá. Gunnar reið til búða Rangæinga,1280,búnir,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"mál Þorgeirs Þórssonar."" Þá mælti Mörður: ""Nú er hér mál til",sem þér beiddust. Vil eg nú biðja þig Þorgeir skorargeir að þú komir til mín,1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,tigir manna til þings og gerðu þá orð kristnum mönnum að við,skyldu vera. Hjalti var eftir að Reyðarmúla því að þeir spurðu að hann var,1280,búnir,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"ði í skálanum og mælti: ""Sárt ert þú leikinn Sámur fóstri og","svo sé til ætlað að skammt skuli okkar í meðal."" Skáli Gunnars var ger af vi",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"ur sinn ráðs hversu með skyldi fara, kváðust eigi una að svo","stæði. Njáll svaraði: ""Eigi er slíkt svo óvant. Það mun þykja um sakleysi ef",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,rvaldur tók í og fastnaði sér Hallgerði og reið heim við svo,". 10. kafli Höskuldur sagði Hallgerði kaupið. Hún mælti: ""Nú er eg að raun ko",1280,búið,(njala),NA,NA,None,0,
13,NULL,PST,PST,Prepared,á. Voru þá sett grið og skyldu þau haldast um þingið. Var þá,um lík og færð til kirkju en bundin sár þeirra manna er særðir voru. Annan d,1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,ið mikil úr öllum landsfjórðungum og höfðu menn mörg mál til,. 115. kafli Flosi spyr víg Höskulds mágs síns og fær honum það mikillar áhyg,1280,búin,(njala),NA,NA,None,0,
13,NULL,PRS,PRS,Prepared,viðbúning mikinn og ætla þegar að yður að leggja er þeir eru,. Er yður nú annaðhvort til að leggja í braut þegar ella búist þér við sem s,1280,búnir,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,er faðir hans hafði niður lagst og hversu hann hafði um sig,". Hann mælti þá: ""Snemma fer faðir vor í rekkju og er það sem von er. Hann er",1280,búið,(njala),NA,NA,None,0,
13,NULL,PST,PST,Prepared,Þráinn Sigfússon bjó þá skip sitt til Íslands og var nú mjög,. Þá fór Hákon jarl á veislu til Guðbrands. Um nóttina fór Víga-Hrappur til,1280,búinn,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,an þeir er léttir voru. Nú kemur jarl er þeir höfðu um Hrapp,. Þráinn kvaddi vel jarl. Jarl tók kveðju hans og ekki skjótt. Sáu þeir að ja,1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,hann hefir hulið hræ Atla. Mér er sagt að hann hafi illa um,"."" Hún vísaði til hans og kvað hann vera í Akratungu niðri. ""Gæt þú,"" segir Þ",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,r sér votta og sagði fram þær fjórar sakar er hann hafði til,á hendur þeim Flosa og Eyjólfi og hafði Mörður þau öll orð í framsögu sakar,1280,búnar,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,ist mér það ráð að þenna draum segjum við engum manni að svo,"."" Flosi kvað svo vera skyldu. Nú líður veturinn þar til er lokið var jólum.",1280,búnu,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,ð ganga með vopnum til allra lögskila en berjast þó eigi svo,"."" Gengu þeir þá út allir og heim til búða sinna. Var þetta fyrst á fárra man",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"skipin fyrir sér. Þá mælti Gunnar: ""Verum vér að nokkuru við","ef þeir leita á oss en eigum ekki við þá ellegar."" Þeir gerðu svo og bjuggu",1280,búnir,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"rt eg þori að finna hann,"" segir Atli. ""Hann er skapillur og","eg láti annars víti að varnaði."" ""Hinn veg værir þú undir brún að líta,"" seg",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"r svarar: ""Ef þeir vita nú það þegar að rangt hafi verið til",málið þá mega þeir svo bjarga sökinni að senda þegar mann heim af þingi og s,1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,eitt er eigi var gert sem langskip. Þar var gammshöfuð á og,"mjög. Jarl mælti: ""Þú ert skrautmenni mikið Þráinn og hefir þú það af Gunnar",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"ræddi: ""Eigi munt þú þurfa að sitja til alls því bæði þarf í","mjöl og skreið."" Þorvaldur mælti: ""Ekki fékk eg nú minna til bús en vant var",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,rli velgerning sinn og kveðst ekki fýsast til Íslands að svo,. Jarl átti ferð austur til landamæris að finna Svíakonung. Fór Þráinn með ho,1280,búnu,(njala),NA,NA,None,0,
13,NULL,NA,NA,vel búið,osfellingabúð. Þá sá hann konur ganga í móti sér og voru vel,. Sú var í ferðarbroddi konan er best var búin. En er þau fundust kvaddi hún,1280,búnar,(njala),NA,NA,None,0,
13,NULL,NA,NA,vel búið,"gengu til lögréttu sáu þeir konur úti hjá Rangæingabúð, vel",". Þá mælti Höskuldur við Hrút: ""Þar er hún nú Unnur er eg sagði þér frá eða",1280,búnar,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,r Gunnar. Síðan keypti Gunnar þrælinn og fór í braut við svo,". Þetta spyr Njáll og mælti: ""Illa er slíkt gert að varna Gunnari kaups. Er þ",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,vel búið,allir til þings. En er þeir komu á þing þá voru þeir svo vel,að engir voru þeir þar að jafnvel væru búnir og fóru menn út úr hverri búð,1280,búnir,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,"til þín taka um tal vort."" Skarphéðinn glotti við og var svo",að hann var í blám kyrtli og í blárendum brókum og uppháva svarta skúa á fó,1280,búinn,(njala),NA,NA,None,0,
13,NULL,NA,NA,svo búið,undu henni máls. Settust þau þá niður og töluðu. Hún var svo,að hún var í rauðum kyrtli og var á búningur mikill. Hún hafði yfir sér skar,1280,búin,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"ð flaug yfir hann fram. ""Naust þú nú þess er eg var eigi við",","" segir Atli, ""en nú mun Hallgerði vel þykja. Þú munt segja dauða minn. En",1280,búinn,(njala),NA,NA,None,0,
13,NULL,PST,PST,Prepared,þá að leitað hver við mundi vilja taka en engi var til þess,". ""Svo líst mér,"" segir Gissur, ""að nú muni tveir kostir. Að annar hvor okka",1280,búinn,(njala),NA,NA,None,0,
13,NULL,Samsett,Other,Prepared,"til föður síns."" Hún bjóst þegar og kvaðst þess fyrir löngu",að skildi með þeim Merði. Mörður skipti þá skjótt skapi sínu og svo orðum og,1280,búin,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"árhagi sína bræður og mælti Þórarinn: ""Eg vil gefa ykkur upp",að Varmalæk því að ykkur er það hægst um hönd. En eg mun fara suður í Laugar,1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,sína í dæl nokkura. En þeir voru á njósn og höfðu svo um sig,"að þá mátti ekki sjá. Kári mælti þá til Bjarnar: ""Hvað skulum við til taka e",1280,búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,"búðar sinnar og sögðu Njáli frá öllu sem gerst. Hann mælti: ""","arki að auðnu til hvers sem draga vill."" Guðmundur hinn ríki spurði nú hvers",1280,Búið,(njala),NA,NA,None,0,
13,NULL,NA,NA,Fixed,olskeggur bróðir minn fari með mér en eg vildi að þú sæir um,"meðan með móður minni."" ""Ekki skal það við nema,"" segir Njáll, ""allt skal eg",1280,búið,(njala),NA,NA,None,0,
