label,textid,genre,year,century,lexicaldiversity,subgenre,treeid,tense,prog,fara,taka,,FOCAL,text,Notes
IP-SUB,margsaga,nar,1985,20,0.25,fic,66771,BEDS,,,,,,Þar sem hér væri um sjúkdóm að ræða og hann sjálfur væri bundinn af Hippókratesareiðinum um þögn þar að lútandi hlyti að vera einfaldast að hann tæki þetta að sér,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66781,BEPI,1,,,,,Og stundum get ég hreinlega ekki varist brosi þegar Hermann er að auglýsa,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66786,BEDI,1,,,,,Hann hélt hendinni þannig að hann var alveg greinilega að tala í síma,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66794,BEDI,1,,,,,maðurinn var alls ekki að tala í síma,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66795,BEDI,1,,,,,heldur var hann að klóra sér í eyranu,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66822,BEDI,1,,,,,Um daginn var ég að láta renna úr baðinu heima hjá mér,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66857,BEDI,,,,,,Verst var þegar um var að ræða fólk sem manni líkaði vel við að öðru leyti og vildi ekki særa með því að hafa heyrt brandarana áður,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66859,BEDI,1,,,,,um daginn heyrði ég Gróu Jónsdóttur lýsa því hversu erfitt hefði oft verið að sitja í grasafræðitímum þegar kennarinn var að fara yfir plöntur sem fjölga sér með gróum,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66899,BEDI,1,,,,,Á sama tíma voru vesælir dópistar að innbyrða sín efni í kjallaranum undir öllu saman,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66900,BEDI,,,,,,Hér var ekki verið að fara í felur með lagskiptingu þjóðfélagsins fannst mér,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66904,BEDI,1,,,,,Þá sá ég lítinn dreng sem var að skarkalast eitthvað með öskutunnur í garðshorni rétt við gangstéttina,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66940,BEDI,,,,,,og var satt að segja þegar byrjaður að leita að ástæðu í huganum fyrir því að skynsamlegt væri að eiga rauðrófu,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66956,BEPI,1,,,,,og er að virða fyrir mér myndina af þér sem birtist allt í einu í blaðinu einn morguninn,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66984,BEPI,,,,,,Þar er held ég ekki eingöngu um að ræða þetta venjulega allt að því klassíska föðurmorð sem allir meiriháttar höfundar og listamenn mega þola einhverntíma á ferli sínum þó þeir rísi jafnan upp úr slíkum morðum óskaddir sprækari en afturgengnir meiri og betri feður en áður þegar holubörnin þyrpast að þeim á ný úr hverri smugu og biðja um hlýju og eftirtekt,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66986,BEPI,,,,,,Það er hreinlega orðin einhverskonar tíska eða faraldur meðal yngra bókmenntafólks að fletta ofan af Skúla W. Skíðdal,
IP-SUB,margsaga,nar,1985,20,0.25,fic,66988,BEPI,,,,,,Ekki þarf langan lestur í ritsmíðum umræddra fræðimanna til að sjá að ævinlega er það sama atriðið sem menn eru að setja fyrir sig,
IP-MAT,margsaga,nar,1985,20,0.25,fic,66996,BEPI,,,,,,Hér er engu ofan af neinum að fletta,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67033,BEDI,,,,,,Sjálfur var ég þá farinn að fást við skriftir staðráðinn í að verða rithöfundur og búinn að gefa út eina bók,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67056,BEDI,,,,,,og áður en ég vissi til var ég búinn að teygja mig í bókina,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67139,BEDI,,,,,,Það var unaðslegt að hlusta á frásagnir hans úr löngu menningarlífi,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67148,BEDI,,1,,,,Ég var næstum farinn að halda að ég hefði sært hann svo ég stamaði Annars er þetta auðvitað algjört smáatriði,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67188,BEDS,1,,,,,enda væri ég að bregðast trúnaði höfundarins ef ég reyndi slíkt,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67193,BEDI,,,,Hættur,,og eftir fimm ára baráttu við sjálfan mig var ég hættur að skrifa,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67203,BEPI,1,,,,,og eru stundum að fjalla um hana á ákaflega ósanngjarnan hátt,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67207,BEDI,,,,,,En ekki þar fyrir auðvitað hlýt ég að viðurkenna að það var framúrskarandi heimskulegt af mér að gefa út þessa bók,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67215,BEDI,1,,,,,Með þessari útgáfu var ég auðvitað að setja ljós mitt undir mæliker,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67219,BEPI,,1,,,,Nú þegar gammarnir eru farnir að hnita hringa marga yfir höfundskap hins látna snillings finnst mér rétt að þetta komi fram,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67226,BEDI,1,,,,,Ég man eftir því úr bernsku að fólk var stundum að tala um drauma sína,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67229,BEDI,,,,,,Svo mikið skildist mér þó að hér var um að ræða einhverskonar ókeypis bíó sem sumir áttu kost á allar nætur,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67275,BEDS,1,,,,,og fannst eins og flugmaðurinn væri að kalla til mín,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67323,BEDI,,,,,,Á endanum var ég búinn að missa allar áttir,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67326,BEDI,,,,Byrjað,,og alltaf þegar eitthvað var að byrja að rofa til var ég strax farinn að gramsa á ný og skemma skyggnið,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67335,BEDI,,,,,,Blóðsugurnar í tjörninni höfðu haldið veislu meðan ég var að leita,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67338,BEDI,1,,,,,Á tjaldinu var eldflaugin að hefja sig til flugs,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67343,BEDS,1,,,,,Vinalegt skrjáf í poppkorni fyllti salinn eins og samstilltur kór væri að hvísla í sífellu Velkomnir velkomnir,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67368,BEPI,,,,,,Loks gæti ég svarað játandi þeirri spurningu sem brann á allra vörum Ertu búinn að sjá Pískó ?,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67626,BEDI,,,,,,Því var alls ekki að leyna að einmitt slíkt hjól hafði mig lengi langað til að eignast,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67636,BEDI,,,,,,og ég var sífellt að gefa því gætur svo lítið bar á,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67641,BEDI,,,,,,Ryðbólur voru að myndast hér og hvar á krómflötum,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67656,BEDI,,,,,,Einhver hafði sagt mér að svo til ekkert af þeim óskilamunum sem lögreglunni bærust næði nokkurn tíma réttum eigendum sínum Yfirleitt endaði það með því að góssið væri selt á uppboði sem varla gæti þó verið nokkur lagaheimild fyrir og andvirðið rynni svo bara í kaffisjóðinn á varðstofunni eða til að standa undir hljómplötuútgáfu lögreglukórsins sem varla gæti nú talist mannúðlegt athæfi Slík sala á uppboði leiddi auk þess óhjákvæmilega til þess að hjólið fengi eiganda sem væri ekki á nokkurn hátt verðugri en til dæmis ég sem var þó að minnsta kosti búinn að hugsa um það í nokkra daga,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67690,BEDI,,,,,,og helvískur kötturinn var farinn að leika sér að hendinni á mér,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67703,BEDI,,,,,,Ég var búinn að ákveða að fara mér hægt um sumarið vinna svo að þessu í rólegheitum yfir veturinn en fara ekki að hjóla neitt fyrr en næsta vor,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67766,BEDI,,,,,,Ég fann að málið var að komast í höfn,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67795,BEDI,1,,,,,Ég var lengi að safna kjarki,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67809,BEDI,1,,,,,Sennilega var hann að fletta upp í einhverri spjaldskrá,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67816,BEDS,,,,,,en það væri leikur einn að panta hlutina að utan ef ég gæti haft þá biðlund,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67823,BEDS,,,,,,Sennilegast fannst mér að mál Gunnars Björnssonar reiðhjólaþjófs væri að fikra sig hægt og sígandi einhvers staðar eftir ranghölum réttarkerfisins,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67826,BEDI,1,,,,,og var að borða döndul,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67858,BEDI,,,,,,Það var ekki erfitt verk að koma þessu fyrir á hjólinu,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67864,BEDI,1,,,,,Konan mín var að horfa á sjónvarpið,
IP-MAT,margsaga,nar,1985,20,0.25,fic,67874,BEDI,,,1,,,Daginn eftir var enn meir tekið að vora,
IP-SUB,margsaga,nar,1985,20,0.25,fic,67950,BEDI,1,,,,,Hvað var maðurinn að gefa í skyn ?,
IP-SUB,sagan,nar,1985,20,0.31,fic,67953,BEDI,1,,,,,umræðuefnin flögruðu á meðan menn voru að koma sér fyrir í lágum hægindum og sessum,
IP-MAT,sagan,nar,1985,20,0.31,fic,67975,BEDI,,1,,,,Eftir kerfisbundna ruglun allra skilningarvita var hann farinn að sjá system í öllu,
IP-SUB,sagan,nar,1985,20,0.31,fic,68024,BEDS,,,,,,og sýndi fram á hve borgaralegt það væri að tengja fatagerðarhefð frumbyggja Ameríku þessu imperíalisma afstyrmi sem maðurinn nefndi,
IP-MAT,sagan,nar,1985,20,0.31,fic,68031,BEDI,1,,,,,Þau voru að koma frá því að sjá Rauðu kvenliðasveitina fyrstu kínversku kvikmyndina sem Vesturlandabúar fengu að skoða frá því í Menningarbyltingu,
IP-MAT,sagan,nar,1985,20,0.31,fic,68221,BEDI,1,,,,,Sem betur fer var bara verið að tékka á konunum þannig að þessar örfáu kallhræður voru stikkfrí,
IP-SUB,sagan,nar,1985,20,0.31,fic,68248,BEDI,1,,,,,Var einhver að kalla á mig ?,
IP-MAT,sagan,nar,1985,20,0.31,fic,68277,BEDI,1,,,,,Rétt í þessu var ég að uppgötva að ég er búinn að gleyma fornbókasalnum,
IP-SUB,sagan,nar,1985,20,0.31,fic,68277,BEPI,,,,,,Rétt í þessu var ég að uppgötva að ég er búinn að gleyma fornbókasalnum,
IP-MAT,sagan,nar,1985,20,0.31,fic,68302,BEDI,1,,,,,og nú rétt í þessu var að bætast við röddin,
IP-MAT,sagan,nar,1985,20,0.31,fic,68342,BEPI,,1,,,,En ef hann fer að hreyfa vind er ekki að spyrja að því,
IP-MAT,sagan,nar,1985,20,0.31,fic,68358,BEPI,,,,,,Hérna Albert er ekki voð voð voðalega erfitt að keyra úti núna ?,
IP-MAT,sagan,nar,1985,20,0.31,fic,68363,BEPI,1,,,,,Við erum að stanga úr tönnunum þegar Erna birtist,
IP-SUB,sagan,nar,1985,20,0.31,fic,68400,BEPS,1,,,,,Mamma kontrólerar reglulega að allir séu að borða,
IP-SUB,sagan,nar,1985,20,0.31,fic,68413,BEPI,1,,,,,hann bara talar svo lágt drengurinn að það er ómögulegt að heyra hvað hann er að segja,
IP-SUB,sagan,nar,1985,20,0.31,fic,68413,BEPI,,,,,,hann bara talar svo lágt drengurinn að það er ómögulegt að heyra hvað hann er að segja,
IP-SUB,sagan,nar,1985,20,0.31,fic,68488,BEPS,1,,,,,Eins og annar maður sé að reyna að brjótast út á næturnar,
IP-SUB,sagan,nar,1985,20,0.31,fic,68504,BEDI,1,,,,,Mér verður litið út um gluggann eins og til að öðlast samband við það sem ég var að lesa,
IP-MAT,sagan,nar,1985,20,0.31,fic,68606,BEPI,1,,,,,og er ekkert að hirða um að botna setningarnar,
IP-SUB,sagan,nar,1985,20,0.31,fic,68693,BEPI,,,,,,Hugsa meðan ég klæði hann í sokkana hvað það er gaman að klæða hann í sokkana,
IP-MAT,sagan,nar,1985,20,0.31,fic,68790,BEPI,,,,,,rétti maður þeim enda eru þau fyrr en varir búin að rekja upp alla trossuna,
IP-SUB,sagan,nar,1985,20,0.31,fic,68796,BEPI,1,,,,,og tekur strikið inn í leikskólaveröldina þar sem áþekk gúmmídýr eru að athafna sig á vélskóflu rólu og vegasöltum,
IP-SUB,sagan,nar,1985,20,0.31,fic,68807,BEDI,,,,,,Rifjaðist upp fyrir mér að börnum var í gamla dag kennt að prjóna til þess að þau þyrftu ekki að sitja aðgerðarlaus ef þau misstu sjónina,
IP-MAT,sagan,nar,1985,20,0.31,fic,68834,BEPI,1,,,,,og í augnablikinu er ég að vélrita skáldsögu,
IP-SUB,sagan,nar,1985,20,0.31,fic,68874,BEPI,,,,,,Svo þegar konan í Útvarpinu er búin að segja þeim hvernig veðrið verði rísa þeir upp,
IP-SUB,sagan,nar,1985,20,0.31,fic,68900,BEDI,1,,,,,Pabbar á rúmstokknum ef mömmur voru að þvo sér um hárið,
IP-SUB,sagan,nar,1985,20,0.31,fic,69060,BEDS,1,,,,,alltaf eins og hann væri að hisja upp um sig buxurnar með úlnliðunum,
IP-SUB,sagan,nar,1985,20,0.31,fic,69117,BEPI,1,,,,,Ég sé hann er að rugla saman við Lugga,
IP-SUB,sagan,nar,1985,20,0.31,fic,69154,BEDS,1,,,,,Ég er viss um að það væri hægt að skrifa skáldsögu um svona blokk,
IP-SUB,sagan,nar,1985,20,0.31,fic,69162,BEPI,,,,,,Næstum hægt að hugsa sér aðra þjóð sem hefði vaktaskipti við þessa sem er fyrir og notaði íbúðarhúsnæðið á meðan hin er að vinna og ynni meðan hin hefði afnot af íbúðinni,
IP-MAT,sagan,nar,1985,20,0.31,fic,69221,BEPI,1,,,,,Bylgja er að átta sig á þessu þegar ég kem og leiði hana í allan sannleika,
IP-MAT,sagan,nar,1985,20,0.31,fic,69223,BEPI,1,,,,,Ég er ekkert að segja henni frá bölspám píparans,
IP-MAT,sagan,nar,1985,20,0.31,fic,69242,BEPI,,,,,,allt er okkur að kenna,
IP-SUB,sagan,nar,1985,20,0.31,fic,69269,BEDI,,,,,,Var ég búinn að segja frá draugalegu tungli uppi á veðurhimni þar sem ský streyma hraðbyri úti skefur snjó og hjúfrar sig í görðum,
IP-SUB,sagan,nar,1985,20,0.31,fic,69428,BEPI,1,,,,,Uml og ið á meðan við erum aftur að komast í þessa flóknu stellingu,
IP-MAT,sagan,nar,1985,20,0.31,fic,69559,BEDI,,,,,,Dagurinn var að fjara út og akuryrkjufólk í óða önn að tína saman verkfærin og kvöldið byrjað að hafa til tungl stjörnur og annað sem nóttin þarf til að leggja undir sig himinhvolfið,
IP-SUB,sagan,nar,1985,20,0.31,fic,69588,BEDI,,,,,,Bylgju varð svo hverft við að hún var næstum búin að velta um koll prímusnum,
IP-SUB,sagan,nar,1985,20,0.31,fic,69601,BEDI,1,,,,,Í rauðabítið morguninn eftir vaknaði Andri við að Bylgja var að mæla sig,
IP-MAT,sagan,nar,1985,20,0.31,fic,69749,BEDI,1,,,,,Síðustu vagnarnir voru að fara heim en enginn í Uppheimana hvað þá Kópavoginn,
IP-SUB,sagan,nar,1985,20,0.31,fic,69758,BEDI,1,,,,,og horfðu framan í mann sem var að reyna að ná sambandi við þau með pínulitlu vasaljósi og ennþá minni ensku,
IP-MAT,sagan,nar,1985,20,0.31,fic,69780,BEDI,,,,,,Á áningarstöðum var honum uppálagt að hringja í skrifstofuna sem var alltaf að breyta fyrir honum áætluninni og flækja fyrir honum heimferðina,
IP-SUB,sagan,nar,1985,20,0.31,fic,69804,BEDS,1,,,,,Þorpsbúar flykktust að eins og þeir væru að taka á móti ömmu sinni,
IP-SUB,sagan,nar,1985,20,0.31,fic,69817,BEDI,,,,,,og um leið og búið var að kveikja upp í deginum byrjuðu skorkvikindin nudd ískur og tíst,
IP-SUB,sagan,nar,1985,20,0.31,fic,69884,BEPI,,,,,,Eða öllu heldur ég vil ekki ganga þangað sem mér er ætlað að fara,
IP-MAT,sagan,nar,1985,20,0.31,fic,69891,BEDI,,,,Byrjað,,Bylgja var byrjuð að hreyfa sig eftir einhverjum lagboða,
IP-MAT,mamma,nar,2008,21,0.23,fic,69996,BEDI,1,,,,,Klukkan tólf á miðnætti var hann að paufast um úti í garði að skjóta rakettum á meðan ég stóð álengdar og reyndi að gera skil öllu smádótinu barnið á heimilinu,
IP-MAT,mamma,nar,2008,21,0.23,fic,70004,BEDI,,,,,,Svo var hann að skjóta upp rakettum fram eftir árinu þar til einhver nágranninn kom og kvartaði,
IP-SUB,mamma,nar,2008,21,0.23,fic,70010,BEDI,1,,,,,og gleymdi að njóta hennar þótt mér hefði fundist hún dálítið skemmtileg þegar ég var að setja hana saman,
IP-SUB,mamma,nar,2008,21,0.23,fic,70016,BEDI,1,,,,,Á meðan ég var að tala við Eirík tæknifræðing var eins og ég væri fullur gleði yfir þessu samtali eða fullur örvæntingar yfir því að honum líkaði kannski ekki við mig Eða bara fullur,
IP-MAT,mamma,nar,2008,21,0.23,fic,70023,BEDI,1,,,,,enda vorum við að tala um lagnir,
IP-MAT,mamma,nar,2008,21,0.23,fic,70062,BEDI,,1,,,,og var farinn að hlakka til að koma heim og viðra Pjatta þegar gemsinn minn hringdi skyndilega,
IP-SUB,mamma,nar,2008,21,0.23,fic,70122,BEPS,,,,Hættir,,Og þó að við séum í rauninni meira og minna hættir að teikna saman tölum við oft um hugðarefni okkar b<dash>in fjögur bækur boltann börnin og bólfarirnar,
IP-SUB,mamma,nar,2008,21,0.23,fic,70148,BEDI,1,,,,,Þegar hann var að byrja að skrifa og það kom frá honum skáldsaga á hverju ári fyrir utan ljóðin og smásögurnar og blaðagreinarnar þá var snerpa í setningunum hans,
IP-SUB,mamma,nar,2008,21,0.23,fic,70155,BEDI,,,,,,Mér fannst það reyndar nokkuð gott hjá honum þegar hann var búinn að útskýra það fyrir mér,
IP-MAT,mamma,nar,2008,21,0.23,fic,70172,BEDI,,,,,,en áður en ég vissi af var ég búinn að smella á Netið og kominn á síðu Unu Maríu Páls að gá hvort hún hefði skrifað eitthvað um Óma eftir að hann bauð henni út að borða um daginn,
IP-SUB,mamma,nar,2008,21,0.23,fic,70173,BEDI,,,,,,en rankaði við mér á síðu einhvers Rúnars sem var bloggvinur bloggvinkonu hennar og var að skrifa um hvað sér hefði fundist Sínalkó gott þegar hann var lítill,
IP-SUB,mamma,nar,2008,21,0.23,fic,70177,BEDI,1,,,,,Ég sá að Ómi var að horfa á mig,
IP-SUB,mamma,nar,2008,21,0.23,fic,70180,BEDI,1,,,,,en ég sá að hann var að hugsa Af hverju er hann alltaf að standa upp ?,
IP-SUB,mamma,nar,2008,21,0.23,fic,70180,BEPI,,,,,,en ég sá að hann var að hugsa Af hverju er hann alltaf að standa upp ?,
IP-MAT,mamma,nar,2008,21,0.23,fic,70209,BEPI,,,,,,Mitt starf er að hjálpa til við að varðveita það,
IP-SUB,mamma,nar,2008,21,0.23,fic,70227,BEPS,,,,,,Sé eitthvert orð vel til þess fallið að lýsa henni þá er það einmitt orðið,
IP-SUB,mamma,nar,2008,21,0.23,fic,70258,BEPI,,,,,,Ég finn feginleikann þegar hann hættir að gráta og hún er búin að hugga hann Ó þá fögru steina,
IP-MAT,mamma,nar,2008,21,0.23,fic,70328,BEDI,1,,,,,og var alltaf að lita á sér hárið,
IP-MAT,mamma,nar,2008,21,0.23,fic,70335,BEDI,1,,,,,og var lengi að finna gripin,
IP-SUB,mamma,nar,2008,21,0.23,fic,70425,BEPI,,,,,,og við töluðum svolítið um það skólann hennar og hvernig það er að standa fyrir framan fullan bekk af krökkum sem hvert og eitt á sér mismunandi líf en mætast þarna á þessum stað og hún heldur á öllum þessum þráðum í höndum sér og finnur orkuna frá allri þessari æsku skella á sér af fullum krafti Hvernig það er að sjá nemendur sína nokkrum árum síðar Hvernig það er að sjá hugmynd kvikna í litlum kolli þegar manni hefur tekist að útskýra eitthvað hvernig það er þegar ljós vaknar í augunum og svo kemur hátt og skært jaaaá !,
IP-SUB,mamma,nar,2008,21,0.23,fic,70425,BEPI,,,,,,og við töluðum svolítið um það skólann hennar og hvernig það er að standa fyrir framan fullan bekk af krökkum sem hvert og eitt á sér mismunandi líf en mætast þarna á þessum stað og hún heldur á öllum þessum þráðum í höndum sér og finnur orkuna frá allri þessari æsku skella á sér af fullum krafti Hvernig það er að sjá nemendur sína nokkrum árum síðar Hvernig það er að sjá hugmynd kvikna í litlum kolli þegar manni hefur tekist að útskýra eitthvað hvernig það er þegar ljós vaknar í augunum og svo kemur hátt og skært jaaaá !,
IP-SUB,mamma,nar,2008,21,0.23,fic,70425,BEPI,,,,,,og við töluðum svolítið um það skólann hennar og hvernig það er að standa fyrir framan fullan bekk af krökkum sem hvert og eitt á sér mismunandi líf en mætast þarna á þessum stað og hún heldur á öllum þessum þráðum í höndum sér og finnur orkuna frá allri þessari æsku skella á sér af fullum krafti Hvernig það er að sjá nemendur sína nokkrum árum síðar Hvernig það er að sjá hugmynd kvikna í litlum kolli þegar manni hefur tekist að útskýra eitthvað hvernig það er þegar ljós vaknar í augunum og svo kemur hátt og skært jaaaá !,
IP-SUB,mamma,nar,2008,21,0.23,fic,70499,BEDI,,,,,,Ég klæddi mig á meðan hún skipti um rúmfötin sem ég var búinn að frjóvga,
IP-SUB,mamma,nar,2008,21,0.23,fic,70522,BEPI,1,,,,,og stundum spiluðum við badminton í hádeginu eins og þennan dag sem ég er að reyna að skrifa um þegar ég kom hjólandi úr vinnunni með badmintontöskuna á bakinu og poka með silungi í körfunni framan á stýrinu,
IP-SUB,mamma,nar,2008,21,0.23,fic,70550,BEDS,1,,,,,Þú varst ekki einu sinni með í bítlaæðinu þótt þú værir að spila á þeim árum,
IP-MAT,mamma,nar,2008,21,0.23,fic,70556,BEPI,1,,,,,Þú ert að horfa á leik,
IP-MAT,mamma,nar,2008,21,0.23,fic,70559,BEDI,1,,,,,eða kannski var þetta bara Pjatti að svara fyrir hann,
IP-SUB,mamma,nar,2008,21,0.23,fic,70582,BEDS,,,,,,og fylgdist með mér eins og hann vildi minna mig kurteislega á að næsta mál á dagskrá væri satt að segja að fara með honum í gönguferð,
IP-SUB,mamma,nar,2008,21,0.23,fic,70583,BEPI,1,,,,,Hverjir eru að keppa ? kallaði ég úr eldhúsinu yfir vatnsniðinn á meðan ég hreinsaði silunginn í vaskinum,
IP-MAT,mamma,nar,2008,21,0.23,fic,70608,BEPI,1,,,,,Það er verið að hengja upp þvott,
IP-MAT,mamma,nar,2008,21,0.23,fic,70609,BEPI,1,,,,,og það er verið að æfa sig á píanóið og fiðluna og klarínettuna og öll þessi hljóðfæri venjulega fólksins,
IP-SUB,mamma,nar,2008,21,0.23,fic,70643,BEPI,1,,,,,Ég fer þangað stundum þegar ég er að ganga með Pjatta rétt eins og ég fer stundum á Hálogaland þegar ég er í vinnunni nema munurinn er sá að Stuðlasel er ekki til,
IP-SUB,mamma,nar,2008,21,0.23,fic,70677,BEDS,,,,,,Hann sagði nei annars hugar eins og hann væri ekki að hlusta á mig,
IP-MAT,mamma,nar,2008,21,0.23,fic,70721,BEDI,,,,,,en nú það var nú aldeilis ekki hlaupið að því að ráða í tal þitt þá um virki eða virkni og svo þetta andskotans rými,
IP-SUB,mamma,nar,2008,21,0.23,fic,70732,BEDI,,,,,,Þegar hann var búinn að stinga upp í mig stakk hann upp í sig vandlega snyrtum bita,
IP-SUB,mamma,nar,2008,21,0.23,fic,70772,BEDS,1,,,,,Það var eins og hann væri alltaf að leita að raunveruleikanum sínum,
IP-SUB,mamma,nar,2008,21,0.23,fic,70776,BEDI,,,,,,Ég vissi aldrei alveg hvað var að finna í því og því síður hvers hann leitaði,
IP-SUB,mamma,nar,2008,21,0.23,fic,70791,BEDS,,,,hætt,,en talaði sjálfur um að hann væri alveg hættur að smakka það eins og drykkjuferillinn hefði bara verið lítilsháttar fikt og vangaveltur um bragðtegundir,
IP-MAT,mamma,nar,2008,21,0.23,fic,70815,BEDI,,,,,,Sölumennirnir voru farnir að þekkja hann,
IP-MAT,mamma,nar,2008,21,0.23,fic,70821,BEDI,1,,,,,Hann var bara að spjalla,
IP-MAT,mamma,nar,2008,21,0.23,fic,70841,BEDI,1,,,,,Hann var að múrísera,
IP-MAT,mamma,nar,2008,21,0.23,fic,70859,BEDI,1,,,,,Við vorum að bíða eftir einhverju Að veðrið batnaði að við yrðum fimmtug eftir nýrri ríkisstjórn nýrri sýn nýrri hugljómun Eftir afmarkaðri stund,
IP-MAT,mamma,nar,2008,21,0.23,fic,70860,BEDI,1,,,,,Við vorum að bíða eftir því að við yrðum ein,
IP-MAT,mamma,nar,2008,21,0.23,fic,70872,BEPI,1,,,,,Já já hann er úti í garði eins og venjulega að klippa hekkið,
IP-SUB,mamma,nar,2008,21,0.23,fic,70902,BEDI,,,,Byrjað,,og gekk til pabba sem var byrjaður að mála eitthvað sem ég áttaði mig ekki alveg á hvað yrði úr,
IP-SUB,mamma,nar,2008,21,0.23,fic,71007,BEDS,1,,,,,og fann ævinlega einhvern sting þó að hún væri kannski bara að borða epli,
IP-SUB,mamma,nar,2008,21,0.23,fic,71010,BEDI,1,,,,,ég man varla hvað við vorum að læra,
IP-MAT,mamma,nar,2008,21,0.23,fic,71011,BEDI,1,,,,,sennilega var ég að læra mannúðarmálfræði en hún í geimréttarhagfræði,
IP-SUB,mamma,nar,2008,21,0.23,fic,71013,BEDI,,,,,,Við vorum ekki oft sammála þegar við töluðum saman um svokölluð þjóðmál sem ég hafði engan áhuga á og sneri bara út úr öllu sem hún sagði þegar hún var að reyna að koma mér í skilning um að óréttlætið í heiminum er rangt,
IP-MAT,mamma,nar,2008,21,0.23,fic,71025,BEDI,1,,,,,Það var að vora,
IP-MAT,mamma,nar,2008,21,0.23,fic,71067,BEDS,,,,,,hún væri búin að ákveða þetta,
IP-SUB,mamma,nar,2008,21,0.23,fic,71158,BEPS,1,,,,,Ég segi ekki að það sé eins og hann sé að heimsækja Gísla á Uppsölum,
IP-SUB,mamma,nar,2008,21,0.23,fic,71173,BEDI,,,,,,og hentum á milli okkar litlum bolta sem var með mynd af Bamba og hann var duglegur að grípa,
IP-MAT,mamma,nar,2008,21,0.23,fic,71205,BEDI,1,,,,,Þau voru bara öll undir þessu háa tré að vandræðast eitthvað,
IP-SUB,mamma,nar,2008,21,0.23,fic,71254,BEDI,1,,,,,Hann var hjá Gróu ömmu og Hólmkeli afa uppi í Hlíðum þegar Kata var að vinna,
IP-SUB,mamma,nar,2008,21,0.23,fic,71307,BEDI,,1,,,,og hann gerði engan greinarmun á því hvort um var að ræða Grettlu Enid Blydon eða Tolkien sem hann var farinn að lesa á ensku á ungum aldri Bítlana eða rapparann The Building teiknimyndasögur eða vatnslitamyndirnar sem Gróa amma málaði og sýndi honum alltaf þegar hann kom í heimsókn og spurði hvernig honum fyndist,
IP-SUB,mamma,nar,2008,21,0.23,fic,71307,BEDI,,,,,,og hann gerði engan greinarmun á því hvort um var að ræða Grettlu Enid Blydon eða Tolkien sem hann var farinn að lesa á ensku á ungum aldri Bítlana eða rapparann The Building teiknimyndasögur eða vatnslitamyndirnar sem Gróa amma málaði og sýndi honum alltaf þegar hann kom í heimsókn og spurði hvernig honum fyndist,
IP-SUB,mamma,nar,2008,21,0.23,fic,71363,BEPS,1,,,,,Vinirnir segja nöfn sín skýrt og skilmerkilega eins og þeir séu að gefa sig fram í nýjum bekk,
