label	subgenre	century	lexicaldiversity	genre	textid	treeid	text
IP-MAT	fic	21	0.23	nar	mamma	71401	Og á fjórða sopa er hann farinn að segja Tómasi og strákunum frá stjörnum himinsins The Building og Gollum herberginu sínu Gretti Ásmundarsyni og flóru Íslands mýrisnípu og Kristínu taðnös óðamála og allt í einum frásagnarvöndli
IP-MAT	fic	21	0.23	nar	mamma	71529	Hún var hætt að biðja hann um að taka til í herberginu sínu
IP-MAT	fic	21	0.23	nar	mamma	71531	Hún var hætt að biðja hann um að elda
IP-SUB	fic	21	0.23	nar	mamma	71579	Hvernig fórstu að því að hætta ? spurði ég hann einu sinni þegar við Kata vorum í heimsókn fyrir norðan hjá þeim Ísabellu Ósk og börnin voru farin að sofa
IP-MAT	fic	21	0.23	nar	mamma	71611	og við vorum að búast til farar þegar hann staðnæmdist snögglega spennti vöðvana leit á herbergishurðina hjá pabba sperrti eyrun og leit á mig
IP-SUB	fic	21	0.23	nar	mamma	71653	og allt í einu vissi ég ekki fyrri til en ég var farinn að humma í hálfum hljóðum lagið úr Rúmfatalagersauglýsingunni Luddu ruddu duddu du
IP-MAT	fic	21	0.23	nar	mamma	71673	og sé lítinn strák standa á gangstéttinni hinum megin götunnar
IP-SUB	fic	21	0.23	nar	mamma	71756	og hélt um hálsólina á litlum hvolpi sem var sagður heita Lancelot
IP-MAT	fic	21	0.23	nar	mamma	71777	Þegar ég kom inn var pabbi að setja á disk afganginn af fiskigratíninu sem við höfðum borðað
IP-SUB	sag	21	0.23	nar	ofsi	71810	þegar ég var að alast upp í Hvammi í Vatnsdal var mitt fólk eins og flestir aðrir Húnvetningar í liði með Kolbeini unga Svo mjög að faðir minn var með Kolbeini og Gissuri í liði á Örlygsstaðafundi
IP-SUB	sag	21	0.23	nar	ofsi	71822	Það voru reyndar gamanmál og rægitungur á sveimi um að hann væri fyrst og fremst að vingast við okkur Ásgrím til þess að komast þannig í mjúkinn hjá Kolfinnu systur okkar sem allir menn horfðu á löngunaraugum og Þórður átti reyndar síðar eftir að eignast dóttur með
IP-MAT	sag	21	0.23	nar	ofsi	71824	Því er á hinn bóginn ekkert að leyna að hann kom því í kring að mér var gefin Þuríður Sturludóttir mín tígulega kona með sitt skap sem getur bæði verið grimmt og úfið eins og menn segja mér að úthafið sé
IP-MAT	sag	21	0.23	nar	ofsi	71828	Sturla Þórðarson var stundum að ráðgast við aðra af leiðtogum þeirra
IP-SUB	sag	21	0.23	nar	ofsi	71832	hugsaði að það væru hvort sem er vonlausar hugmyndir eða vanhugsaðar áætlanir sem þeir væru að brjóta heilann um
IP-SUB	sag	21	0.23	nar	ofsi	71839	hvort sem var verið að leggja á ráðin um að koma Gissuri Þorvaldssyni fyrir kattarnef eða hvað ætti að gera með vandræðin sem gátu hlotist af Þorgilsi skarða þá voru það bara innfæddir Sturlungar sem stungu saman nefjum og svo Hrafn Oddsson
IP-SUB	sag	21	0.23	nar	ofsi	71849	Mér fannst þeir alltaf horfa á mig eins og þeir væru að hugsa hvað er þessi huglausi Húnvetningur eiginlega að ybba sig ?
IP-SUB	sag	21	0.23	nar	ofsi	71849	Mér fannst þeir alltaf horfa á mig eins og þeir væru að hugsa hvað er þessi huglausi Húnvetningur eiginlega að ybba sig ?
IP-MAT	sag	21	0.23	nar	ofsi	71867	og Hákon var að reyna að bræða með sér hvor okkar Þórðar myndi heppilegri til að fara með völd á Íslandi og reka þar erindi hans sjálfs
IP-MAT	sag	21	0.23	nar	ofsi	71870	Þórður var að tala við einhverja menn
IP-MAT	sag	21	0.23	nar	ofsi	71883	það er búið að kjafta svo mikið og slúðra um samskipti mín við Sturlungana að það yrði hver sá maður vitlaus sem reyndi að komast til botns í hvað væri satt og logið
IP-SUB	sag	21	0.23	nar	ofsi	71919	og hafði þó oft verið þrýst á mig að gera slíkt eins og í þau skipti sem Sturla Sighvatsson hafði farið með yfirgangi og ribbaldaskap yfir allt og alla á þingum og hinir skárri höfðingjar voru að reyna að fá góðgjarna menn til að standa saman gegn frekjunni og ruddaskapnum
IP-MAT	sag	21	0.23	nar	ofsi	71926	Nú er búið að drepa nógu marga
IP-SUB	sag	21	0.23	nar	ofsi	71939	og öll þau víðáttumiklu og-og-og hlýju og-og-og grösugu lönd sem urðu á leið minni og allur mannfjöldinn sem var samankominn í bæjunum og hinar tignarlegu byggingar borgarinnar eilífu og kirkjan mikla þar sem var sérstök annexía fyrir þá norræna menn sem voru komnir til að taka skriftir allt þetta styrkti þá hugmynd mína að það væri engu góðu þóknanlegt og skemmti einum saman skrattanum að við Íslendingar værum sífellt að vegast á í stað þess að reyna að lifa í friði í landi okkar
IP-MAT	sag	21	0.23	nar	ofsi	71971	ég er búinn að eignast prinsessuna
IP-SUB	sag	21	0.23	nar	ofsi	71976	og hvers vegna var verið að láta mig kvænast sjálfri prinsessunni ?
IP-SUB	sag	21	0.23	nar	ofsi	71977	Og alltaf þegar mér líður hvað verst með þessar hugsanir og langar í rauninni helst til að liggja einn og í myrkri með hugarkvalirnar þá er hún Þuríður nógu ónærgætin til að fara að slá mig utanundir með svigurmælum alveg eins og Steinvör á Keldum er alltaf að húðstrýkja sinn mann
IP-MAT	sag	21	0.23	nar	ofsi	72040	og þögnin í kringum hann var farin að seyra allt á bænum
IP-SUB	sag	21	0.23	nar	ofsi	72059	Og er andlitið loks þagnar og ég get farið að bifa mér finn ég að það er farið að rigna
IP-SUB	sag	21	0.23	nar	ofsi	72063	og það birtist alltaf sjónum mínum um það bil sem ég var loks að ná friði svefnsins í sálina
IP-MAT	sag	21	0.23	nar	ofsi	72163	Hákon konungur var stundum að þýfga mig um það á hvern hátt hann gæti keypt okkur Íslendinga til þess að gerast hans þegnar
IP-MAT	sag	21	0.23	nar	ofsi	72226	var sífelldlega að gefa fyrirmæli um vopnabúnað og varðhöld
IP-SUB	sag	21	0.23	nar	ofsi	72236	og ég fann að hann meinti það sem hann var að segja
IP-MAT	sag	21	0.23	nar	ofsi	72250	Svona var hann farinn að hugsa
IP-SUB	sag	21	0.23	nar	ofsi	72264	og fór að Staðarhóli til fundar við skáldið og höfðingjann Sturlu Þórðarson til að ráðfæra mig við hann um hvað væri best til bragðs að taka
IP-MAT	sag	21	0.23	nar	ofsi	72271	Og án þess við þyrftum að ræða það frekar var hann fljótt búinn að útlista fyrir mér hvernig málin litu út í hans augum að væri Gissur hingað kominn eins og allt benti til í því skyni að brjóta landið undir konung þá myndi hann auðvitað svo fljótt sem auðið væri ráðast til atlögu gegn helstu valdamönnum er í vegi hans gætu staðið
IP-SUB	sag	21	0.23	nar	ofsi	72291	Hann sagði að í rauninni væri ekki eftir neinu að bíða
IP-SUB	sag	21	0.23	nar	ofsi	72300	Viðraði samt efasemdir um hvort við ættum að flýta okkur jafn mikið og hann hvatti til hvort ekki væri réttara að fá til liðs við okkur bandamenn og félaga aðra þá sem Þórður hafði fengið til að gæta ríkis síns og var á meðal annars að hugsa um svila minn Eyjólf Þorsteinsson í Skagafirðinum
IP-SUB	sag	21	0.23	nar	ofsi	72300	Viðraði samt efasemdir um hvort við ættum að flýta okkur jafn mikið og hann hvatti til hvort ekki væri réttara að fá til liðs við okkur bandamenn og félaga aðra þá sem Þórður hafði fengið til að gæta ríkis síns og var á meðal annars að hugsa um svila minn Eyjólf Þorsteinsson í Skagafirðinum
IP-MAT	sag	21	0.23	nar	ofsi	72302	og ég var líka að hugsa um að trúlega væri betra að hafa slíka menn í ráðum frá upphafi en að eiga kannski á hættu að þeim mislíkaði að vera hafðir útundan og myndu því jafnvel tregari til aðgerða síðar þegar á reyndi
IP-MAT	sag	21	0.23	nar	ofsi	72309	og var farið að skálma um gólfin
IP-SUB	sag	21	0.23	nar	ofsi	72333	Er hann þó sannkallað heljarmenni eins og ég varð vitni að eftir frægan fund okkar Þórðar kakala hjá Hákoni konungi þegar Þórður mætti með skrifuðu rolluna sína og kóngur var að reyna að bræða með sér hvorum okkar hann treysti betur til að ráðskast með mál á Íslandi
IP-SUB	sag	21	0.23	nar	ofsi	72338	Og var þar hvorki matur né drykkur klipinn við nögl frekar en við er að búast
IP-MAT	sag	21	0.23	nar	ofsi	72357	Þórður var að fá sér drykk undir þessum orðum
IP-MAT	sag	21	0.23	nar	ofsi	72364	Og hann var ekkert að láta ganga á eftir sér
IP-MAT	sag	21	0.23	nar	ofsi	72386	en ólíkt var að sjá hve hann varð allur hermannlegri eftir þessa nótt er frændi Kakali lét dytta að andlitslýtum hans
IP-SUB	sag	21	0.23	nar	ofsi	72391	og þar sem okkur báðum var falið að reka erindi konungs á Íslandi þá veit ég fyrir víst að hann mun ekkert gera sem hans hátign verndara og yfirboðara Hákoni Noregskonungi væri þvert um geð
IP-MAT	sag	21	0.23	nar	ofsi	72393	þar er nefnilega við frændur hans Sturlungana að eiga
IP-MAT	sag	21	0.23	nar	ofsi	72417	Ég var tilbúinn að þola veröldina eins og hún er og án þess að bifast
IP-MAT	sag	21	0.23	nar	ofsi	72439	voru um hríð að snuddast hér á hlaðinu Í bland við mína vinnumenn og stráka
IP-SUB	sag	21	0.23	nar	ofsi	72452	Ég veit alltaf hvenær eitthvað stórt er að brjótast um í honum því að þá hættir hann að vera í sambandi við annað fólk
IP-MAT	sag	21	0.23	nar	ofsi	72456	og ég er að gefast upp á þessu
IP-MAT	sag	21	0.23	nar	ofsi	72462	og sé svo þá er ég búin að gefast upp
IP-SUB	sag	21	0.23	nar	ofsi	72464	Eins og það er gott að eiga mann þegar friður ríkir eða það hef ég í það minnsta alltaf ímyndað mér þá er ekkert jafn illt og eyðandi og að vita af öllu í báli og brandi hvert sem litið er
IP-SUB	sag	21	0.23	nar	ofsi	72467	Og ef Gissur er að búa sig undir frekari styrjaldir og úr því honum finnst óþarft að tala við mig um slíkt þá ákvað ég að taka saman föggur mínar og flytjast héðan
IP-MAT	sag	21	0.23	nar	ofsi	72470	Svona var ég að hugsa nú í morgun eftir erfiða nótt búin að gera þetta upp við mig
IP-SUB	sag	21	0.23	nar	ofsi	72498	ef þessir menntuðu snillingar tveir voru að brjóta til mergjar eitthvert mikilsvert og flókið mál þá vildi Snorri gjarnan vita hvað ég hefði til málanna að leggja
IP-MAT	sag	21	0.23	nar	ofsi	72524	Nákvæmlega þetta var ég að hugsa þegar þeir Hrafn Oddsson og Sturla skáld Þórðarson knúðu dyra hjá mér um miðja nótt á jólum og vildu fá mig með í leiðangur til að drepa Gissur Þorvaldsson þá nýsnúinn heim til landsins
IP-SUB	sag	21	0.23	nar	ofsi	72538	og ég fékk brátt að heyra að það ætti að koma við í Stafholti í Borgarfirði því að þar væri sá orðlagði kappi Þorgils skarði búinn að koma sér fyrir og með marga fylgdarmenn ellefu vopnaða menn sagði einhver eða jafnvel fjórtán ef með væru taldir þrír strákar sem eru hafðir til að geyma hesta
IP-SUB	sag	21	0.23	nar	ofsi	72561	Á endanum sættist Þorgils skarði á að slást í þessa herför með okkur þótt hann væri jafnframt að reyna að grátbæna Sturlu og Gissur um að fá að sleppa því vegna eiða sinna við Hákon konung
IP-SUB	sag	21	0.23	nar	ofsi	72591	og það hvarflaði stundum að mér þegar ég var að reyna að koma honum til sjálfs sín til að geta ráðfært mig við hann að honum væri ekki lengur fyllilega ljóst í hverskonar leiðangri hann væri
IP-MAT	sag	21	0.23	nar	ofsi	72604	en við vorum þá allir að missa móðinn
IP-MAT	sag	21	0.23	nar	ofsi	72605	Það var ekki lokkandi tilhugsun að dragnast kannski með rennblautt og úrvinda lið að Kaldaðarnesi þar sem eins væri líklegt að menn hefðu spurt ferðir okkar og biðu með alvopnaða heri Svo við ákváðum í lok dags að láta fyrirberast aðra nótt þar í Ölfusi og snúa svo heimleiðis Í kraparegni
IP-MAT	sag	21	0.23	nar	ofsi	72678	Um hinn hirðmann yðar og samferðamann minn hingað til lands Þorgils skarða Böðvarsson er aðra sögu að segja
IP-MAT	sag	21	0.23	nar	ofsi	72697	En ég var að tala um Eyjólf Þorsteinsson
IP-MAT	sag	21	0.23	nar	ofsi	72733	Hann var búinn að loka sig af úti í skemmu
IP-SUB	sag	21	0.23	nar	ofsi	72738	enda var þarna enginn annar en djákni að sunnan fulltrúi og umboðsmaður Skálholtsbiskups með svo kurteisu fasi að það var eins og biskupinn sjálfur væri að heimsækja einhvern konungborinn
IP-MAT	sag	21	0.23	nar	ofsi	72750	ég er ekkert að draga úr því
IP-MAT	sag	21	0.23	nar	ofsi	72751	allur þessi endalausi ófriður og sú stöðuga ógn eða lífshætta sem honum fylgdi var fyrir löngu farið að slíta mínum manni út
IP-SUB	sag	21	0.23	nar	ofsi	72766	Þannig að það var ekki að undra þótt honum væri mikið í mun að taka á móti fulltrúa biskups og sendimanni Haukdælagoðans eins og sá stórhöfðingi og mikilsháttar valdsmaður sem þeir virtust telja hann vera
IP-SUB	sag	21	0.23	nar	ofsi	72771	Þetta sé ég alltaf á því að augnabliki síðar er Sturla búinn að taka upp sama sið
IP-SUB	sag	21	0.23	nar	ofsi	72780	hefði ég ekki séð að það var örskammt liðið á samtalið þegar Sturla var farinn að haga sér nákvæmlega eins örlítið uppskrúfað
IP-SUB	sag	21	0.23	nar	ofsi	72789	Ég fann að Sturlu létti við að heyra þetta að þessum orðum sögðum var eins og hann fengi allt í einu hjartans trú á að þetta væri í alvöru að gerast að Gissur vildi láta af styrjöldum og auka veg og virðingu gamalla fjandmanna og af því Sturla er manna hrifnæmastur
IP-SUB	sag	21	0.23	nar	ofsi	72806	Hvernig á að vera hægt að taka mark á Gissuri Þorvaldssyni þegar hann er allt í einu farinn að tala eins og maður friðar og sátta ?
IP-SUB	sag	21	0.23	nar	ofsi	72816	og fyrst og fremst vildi ég heyra álit Sturlu á því sem væri að gerast því að þann mann veit ég alvitrastan og hófsamastan
IP-SUB	sag	21	0.23	nar	ofsi	72858	en okkur var öllum ljóst er við kvöddumst að nýr dagur væri að renna upp í landi voru tímar ótta og skelfingar senn að baki
IP-MAT	sag	21	0.23	nar	ofsi	72873	en ég er búinn að sjá að Skagafjörðurinn er einmitt lykillinn að því að halda Sturlungum og allskyns lukkuriddurum í skefjum
IP-MAT	sag	21	0.23	nar	ofsi	72883	enda var Þórður kakali ekki lengi að ryðja honum úr vegi eins og menn muna
IP-SUB	sag	21	0.23	nar	ofsi	72884	Ég fór að hugsa að ef staða mála væri nú á hinn veginn að foringi Skagfirðinga væri að leita dugandi leiðtoga fyrir okkur Haukdæli þá væri úrvalið nóg þótt mín nyti ekki við
IP-MAT	sag	21	0.23	nar	ofsi	72904	Ég var um það bil að detta niður á þá lausn að setja þá eða einhverja þeirra niður í Skagafirði
IP-MAT	sag	21	0.23	nar	ofsi	72905	var búinn að kaupa hið gamla og glæsta stórbýli Kolbeins unga Flugumýrina
IP-MAT	sag	21	0.23	nar	ofsi	72949	það er undarlegt að þurfa að hitta svarinn óvin til að mæta loks virðingu af því tagi sem sæmandi má kallast
IP-MAT	sag	21	0.23	nar	ofsi	72969	Og var að vona að hún myndi virða mig þeirrar ákvörðunar Fylgja sínum manni Og skilja jafnvel að ég er að hugsa um hennar hag
IP-SUB	sag	21	0.23	nar	ofsi	72969	Og var að vona að hún myndi virða mig þeirrar ákvörðunar Fylgja sínum manni Og skilja jafnvel að ég er að hugsa um hennar hag
IP-MAT	sag	21	0.23	nar	ofsi	72970	hún er búin að þjást af heimþrá alveg frá því fyrst við fórum af hennar heimaslóðum
IP-MAT	sag	21	0.23	nar	ofsi	72984	og ég var auðvitað ekkert búinn að gleyma því þótt það sé manni kannski ekki efst í huga alla daga hver vó hvern fyrir tveimur áratugum enda nóg til að æra óstöðugan að rifja upp öll vígaferli okkar blóðugu aldar
IP-SUB	sag	21	0.23	nar	ofsi	72992	ég get allt Þegar svörtu hundarnir eru ekki að sækja á mig
IP-SUB	sag	21	0.23	nar	ofsi	72998	Fyrsta hugsunin sem hvarflaði að mér er Gissur sagði eins og hann væri að tilkynna einhvern hversdagslegan hlut að hann væri að hugsa um að flytjast búferlum í Skagafjörð var sú að það yrði hann að eiga við sjálfan sig og sína samvisku
IP-SUB	sag	21	0.23	nar	ofsi	72998	Fyrsta hugsunin sem hvarflaði að mér er Gissur sagði eins og hann væri að tilkynna einhvern hversdagslegan hlut að hann væri að hugsa um að flytjast búferlum í Skagafjörð var sú að það yrði hann að eiga við sjálfan sig og sína samvisku
IP-SUB	sag	21	0.23	nar	ofsi	73004	Er við Gissur á sínum tíma tókum að hittast var hann enn í hjónabandi með Ingibjörgu heitinni dóttur Snorra Sturlusonar sem hann var látinn kvænast þegar hann var fimmtán ára og því meinbugir á okkar sambandi
