label	nodestring	subgenre	century	lexicaldiversity	postnt	genre	textid	year	treeid	text
-		sag	15	0.18	0	nar	vilhjalmur	1450	26239	En þá þeir voru hvíldir tekur Vilhjálmur hest sinn
-		sag	15	0.18	0	nar	vilhjalmur	1450	26309	en þá hann fer í burtu stefnir hann á fjallgarð þann sem Astrinómía hafði honum fyrir sagt
-		sag	15	0.18	0	nar	vilhjalmur	1450	26465	en minnst varð honum grand að þeim því þá þau sáu ljónið þorðu þau hvorgi nær að koma
-		sag	15	0.18	0	nar	vilhjalmur	1450	26477	en þá þeir stikluðu með sinni stöng þá var það langur vegur að þeir skræmdust
-		sag	15	0.18	0	nar	vilhjalmur	1450	26544	En þá hann kom í hamrana fyrir utan þá var langt upp á björgin
-		sag	15	0.18	0	nar	vilhjalmur	1450	26600	En þá þetta var úti þagnaði tröllbarnið
-		sag	15	0.18	0	nar	vilhjalmur	1450	26617	og bað hann koma sér þar nokkur að honum væri minnstur háski í ef tröllunum brygði nokkuð við þá þau heyrði sín nöfn
-		sag	15	0.18	0	nar	vilhjalmur	1450	26711	en þá bjart var sáu þau upp á landið
-		sag	15	0.18	0	nar	vilhjalmur	1450	26870	Eitt sinn er Kirjalax kóngur hélt mikla veislu og þá menn sátu glaðir og kátir komu xij menn í höllina svo stórir að öngir voru þar slíkir
-		sag	15	0.18	0	nar	vilhjalmur	1450	26902	Reginbald hafði verið í kastala systur sinnar þá er sendimenn komu
-		sag	15	0.18	0	nar	vilhjalmur	1450	27333	og þá vindur blés það neggjaði hann
-		sag	15	0.18	0	nar	vilhjalmur	1450	27345	og þá það blækti fyrir vindi ýldi hann sem vargur
-		rel	15	0.19	0	nar	aevintyri	1475	27802	en þá er hans sjúkdómur óx svo að allir nær verandi menn þóttust sjá fyrir hans vísan bana þá urðu þeir mjög hræddir og óttafullir
-		rel	15	0.19	0	nar	aevintyri	1475	27912	Þá þeir en drukknir vilja þeir strjúkast og hjá konum liggja
-		rel	15	0.19	0	nar	aevintyri	1475	27914	Þeir lifa sem eitt svín segir bókin með þessari aðferð því að það grefur sig niður í mykjuhauginn þá heitt er
-		rel	15	0.19	0	nar	aevintyri	1475	27916	og í sinni deilu bakmæla aðra sumir leynilega sumir opinberlega því þá þeir eru drukknir kunna þeir engu að leyna
-		rel	15	0.19	0	nar	aevintyri	1475	27991	Þegar nú sem veislan var úti fór hver skepna heim til síns heimilis
-		rel	15	0.19	0	nar	aevintyri	1475	28328	Og svo verða þeir reiðir þá þetta er predikað
-		rel	15	0.19	0	nar	aevintyri	1475	28386	Og þegar sem hringt var þá flugu bæði hans augu aftur í hausinn
-		rel	15	0.19	0	nar	aevintyri	1475	28391	Sálaðist hann skjótt síðan hann hafði þetta talað
-		rel	15	0.19	0	nar	aevintyri	1475	28505	Og þá er hann heyrði og vissi öðrum yfir gefast hafði hann jafnan uppi á sinni kok eigi síður á sína félaga en aðra því hann þóttist þeirra bestur og vísastur
-		rel	15	0.19	0	nar	aevintyri	1475	28843	og segir honum allar sínar syndir frá upp hafi og til þess þá var komið með stórri hjartans sorg og viður kenningu
-		sag	15	0.22	0	nar	jarlmann	1480	28976	En þá er þeir höfðu yfir farið sjö liberales lét jarlinn kenna þeim riddarligar íþróttir
-		sag	15	0.22	0	nar	jarlmann	1480	28979	En þá er þeir voru sextán vetra gamlir þá fannst engi fyrir norðan Grikklands haf sá er þeim væri jafn að fríðleika og íþróttum
-		sag	15	0.22	0	nar	jarlmann	1480	29769	En eð fyrsta kveld jólanna þá eð fólk var gengið að sofa gekk Austvestan undir eitt loft
-		sag	15	0.22	0	nar	jarlmann	1480	29781	En þú vart eigi kominn til kóngs þá er hann lét sækja Ríkilað enu fögru norður í Frakkland að svo er fögur að af gulli er á henni handarbakið
-		sag	15	0.22	0	nar	jarlmann	1480	29965	En þá er hún gaf upp þá hneigðu henni allir
-		sag	16	0.24	0	nar	erasmus	1525	30253	Nú þá sem hann hafði nokkura stund verið biskup þá í þenna tíma hafði Díóklesíanus sent út boð yfir öll sín ríki að hver sem dirfðist að kenna eða halda kristilega trú og ekki vildu láta af þá skyldu þeir pínast þangað til að þeir létu af og vesömuðu afguða
-		sag	16	0.24	0	nar	erasmus	1525	30272	En þá sem hann var kominn upp á heimveginn aftur þá komu á móti honum margir menn sem djöfulóðir voru
-		sag	16	0.24	0	nar	erasmus	1525	30305	Nú þá sem keisarinn heyrir orð og bæn sankti Erasmus segir hann þá til Þú ungur og vænn vís og kurteis mann í allan máta
-		sag	16	0.24	0	nar	erasmus	1525	30319	Og þá sem fólkið fékk að sjá þetta mikla undur þá kölluðu þeir upp allir sem með einni röddu Fyrir víst fyrir víst er kristinna manna guð einn mikill guð er þvílíkt gjörir fyrir þennan mann sinn þjónustusvein
-		sag	16	0.24	0	nar	erasmus	1525	30321	Nú sem keisarinn fær að heyra háreysti lýðsins um jarteikn þessa er guð almáttugur gjörði við sankti Erasmus þá reiddist hann ákaflega við fókið
-		sag	16	0.24	0	nar	erasmus	1525	30332	En þá sem keisarinn heyrði það að hann mundi eiga þola píslir þá lá honum að ganga af vitinu
-		sag	16	0.24	0	nar	erasmus	1525	30343	Og þá sem hann hafði endað sitt svar við keisara þá þutu upp allir þeir er þar voru
-		sag	16	0.24	0	nar	erasmus	1525	30348	Þá nú sem keisarinn fékk heyra að alþýðan mælti nokkuð meðlæti vegna guðs vinar sankti Erasmo þá varð hann svo glæpilega reiður að hann vissi sjálfur ekki hvað helst og verst mætti það vera er hann vildi þá láta fram fara við Erasmum svo hann gæti honum sem fljótast fyrir$ komið$ ef guð vildi leyfa honum það
-		sag	16	0.24	0	nar	erasmus	1525	30403	En þá sem upp var lokið myrkvastofunni þá var sankti Erasmum burtu
-		sag	16	0.24	0	nar	erasmus	1525	30409	Þá sem keisarinn heyrði þetta þá varð hann svo reiður og ær að hann barði sjálfan sig með hnefunum
-		sag	16	0.24	0	nar	erasmus	1525	30413	En þá sem fólkið fékk hvergi að líta Erasmum þá kom það fram sem keisarann sjálfan grunaði að lýðurinn mundi frétta eftir honum
-		sag	16	0.24	0	nar	erasmus	1525	30427	en þá sem hann var borinn til grafarinnar þá varð sankti Erasmus kunngjört af guði að hann skyldi gefa honum aftur sitt líf svo faðir og móðir mættu að heldur dýrka sannan guð
-		sag	16	0.24	0	nar	erasmus	1525	30506	En þá sem keisarinn heyrði þetta þá sagði hann til Erasmum Eg ræð þér að þú fylgir mér eftir og mínum guði
-		sag	16	0.24	0	nar	erasmus	1525	30530	En þá sem keisarinn sá þetta mikla undur þá lét hann taka hest
-		sag	16	0.24	0	nar	erasmus	1525	30545	Nú þá sem lýðurinn sá þá stóra náð og miskunn er guð lét þar birtst þá sögðu þeir sín á milli Fyrir víst þessa mikla jarteikn hefur guð látið ske fyrir þeirra skuld sem á hann trúa
-		sag	16	0.24	0	nar	erasmus	1525	30564	En sem Erasmus heyrði röddina svo mæla þá gladdist hann jafnt og góður fjárhirðir gjörir við sauði sína þá hann lítur þá bæði fjölgast og vel þroskast til holda og ullar Einkanlega nær sem hann sýnir og afgreiðir sínum herra eður húsbónda það sem hans geymsla hefur á verið
-		sag	16	0.24	0	nar	erasmus	1525	30586	Og þegar í stað að hann hafði þessi orð út sagt þá varð stakkurinn hinn glóandi honum svo kaldur sem annar snjór
-		sag	16	0.24	0	nar	erasmus	1525	30590	Nú sem lýðurinn sá og heyrði það sem fram hafði farið með þeim keisaranum og sankti Erasmo sögðu þeir Fyrir víst er kristinna manna guð mikill guð og máttugur
-		sag	16	0.24	0	nar	erasmus	1525	30655	En þá sem sveinar keisarans komu í myrkvastofuna $na þá fundu þeir öngvan
-		sag	16	0.24	0	nar	erasmus	1525	30656	en samt var myrkvastofan læst sem þá þeir skildust við um kveldið áður fyrri
-		sag	16	0.24	0	nar	erasmus	1525	30662	Nú þá sem sanktus Erasmus var kominn í fyrirgreindan stað Fromana þá gekk hann eftir því sem engill guðs Mikhael sagði honum fyrir
-		sag	16	0.24	0	nar	erasmus	1525	30670	Og þá sem guðs vinur þoldi písl þessa þá leit hann til himins
-		rel	16	0.17	0	nar	georgius	1525	30721	Og þá er þeir fréttu fráfall föður síns þá fóru þeir allir til ríkis þess er hann hafði átt
-		rel	16	0.17	0	nar	georgius	1525	30765	Nú þá sem nokkur ár voru liðin frá því að markgreifinn Georgíus af Palestíno hafði byrjað sitt örlög við heiðnar þjóðir sem nú var getið og hafði unnið á þeim bæði fagran sigur og mikinn í löndum og stórum borgum og snúið mörgum til guðs og heilagrar trúar þar með hans bræður samaleiðis fyrir utan hafið með sínum herra Imoleth kóngi það þeir gátu af stað komið Þá einn tíma bar það til tíðinda í Róma er þeir voru báðir þessir fyrir nefndir forstjórar Díóklesíanus og Maximíanus rómverskir keisarar þar að megtugir herrar og höfðingjar af heiðnum þjóðum þeim sem bjuggu í Grikklandi fyrir utan hafið og víðar annars staðar skrifuðu þeim bréf til mjög vingjarnleg svo látanda með öðrum greinum að þeir báðu þá að veita sér hjálp og styrk á móti markgreifanum af Palestíno og kónginum af Spalor því að hann hefði með einkanlega þá 2 kappa er öngvir geta fyrir komið og gjöra mikið verk af sér hvar þeir eru
-		rel	16	0.17	0	nar	georgius	1525	30811	en þá sem þeir voru komnir mjög langt inn í ríkið sem fyrr segir
-		rel	16	0.17	0	nar	georgius	1525	30937	Og þá sem hann var kominn nokkuð upp á veginn þá eitt sinni sagði hann til sinna manna með þessum orðum
-		rel	16	0.17	0	nar	georgius	1525	30946	Og þá sem Georgíus og hans menn nálguðust tjöldin þá þusti fólkið úr tjöldunum fram á veginn fyrir þá
-		rel	16	0.17	0	nar	georgius	1525	30955	Og þá sem þeir höfðu þessu svarað er nú var sagt þá bauð Georgíus mönnum sínum að ríða á burtu aftur frá tjöldunum
-		rel	16	0.17	0	nar	georgius	1525	30985	En það fékkst með öngvum máta af honum annars en svo að þeir skyldu fara aftur og taka að sér þær borgir og héruð sem hann hafði ætlað sér sjálfum til aðsetu utan það að þeir skyldu styrkja hans bræður á móti heiðnum þjóðum nær sem þeir gjörðu þeim boð til
-		rel	16	0.17	0	nar	georgius	1525	31046	En þá sem drottinn hafði styrkt sankti Georgíum með sinni blessaðri miskunn þá hvarf hann á burtu aftur
-		rel	16	0.17	0	nar	georgius	1525	31102	En þá sem nokkur stund var liðin þá kom sú fátæka kvinnan heim er húsinu átti að ráða
-		rel	16	0.17	0	nar	georgius	1525	31138	En þá sem þetta bar til á árinu þá var það um hávetrartíma er sanktus Georgíus var kominn í eitt almennilegt hús til þeirrar fátækrar ekkjunnar er fyrr var getið þar sem hvorki fékkst til fæðslu að eta né drekka og enginn hlutur annar nema vesöld og harðindi en hann sjálfur bæði bundinn og fjötraður og þar með hungraður hverja þrengingu og pínu að hann viljanlega tók á sig fyrir guðs skuld og hans heilögu boðorði eftir því sem guðspjallamaðurinn segir
-		rel	16	0.17	0	nar	georgius	1525	31142	og hér má vel heyra Nú sem ekkjan var í burtu
-		rel	16	0.17	0	nar	georgius	1525	31175	Og þá sem heilagur Georgíus leit á tréð þá leit hann upp í himininn
-		rel	16	0.17	0	nar	georgius	1525	31224	En þá sem Georgíus hafði litla stund setið undir borðinu lítur hann til kvinnunnar
-		rel	16	0.17	0	nar	georgius	1525	31235	en nú er sanktus Georgíus sendi eplunum og öðrum hlutum er á greindu tré uxu þá í allan máta voru nú fullvaxin sem vera áttu
-	áður	rel	16	0.17	0	nar	georgius	1525	31279	og fundu alla hluti eftir því sem hún hafði áður greint bæði um barnið og svo tréð með ýmislegum blómum og aldini vaxið Þar með ótal fugla vera þar á sitjanda og syngjandi hver eftir sinni tegund og hljóðum er guð hafði þeim gefið
-		rel	16	0.17	0	nar	georgius	1525	31379	En þá sem keisarinn og hans föruneyti hafði setið nokkra stund þá bauð keisarinn að klappa skyldi til hljóðs
-		rel	16	0.17	0	nar	georgius	1525	31388	Hér með greindi hann hjenni af þeim dýrðar krafti er heilagur andi kom yfir heilaga postula í mynd einnar eldlegrar tungu þá er hann kenndi þeim að mæla allar tungur þær sem þeir vildu
-		rel	16	0.17	0	nar	georgius	1525	31473	og þegar sem keisarinn var kominn í sætið Þá biður hann að kalla skuli Georgíum fyrir sig
-		rel	16	0.17	0	nar	georgius	1525	31491	og þrengist innar eftir gólfinu og allt þar til að sankti Georgíus stendur
-		rel	16	0.17	0	nar	georgius	1525	31539	En þá sem barnið var komið út úr húsinu þá kom þar engill guðs með einn dýrlegan krans. gjörðan af gulli og perlum og öðrum prýðilegum steinum
-		rel	16	0.17	0	nar	georgius	1525	31572	Nú sem svein þessi sér stólpann er andskotinn faldi sig í þá sagði hann svo Þú Appollo sem er keisarans guð Minn herra Georgíus gjörði þér boð til við nafn almáttugs guð að þú komir og farir með mér án allrar bið stundar fram í keisarans pallacio fyrir alla þá er þar eru nú til samans komnir
-		rel	16	0.17	0	nar	georgius	1525	31629	og ef þú gjörir svo Þá mun ég auka enn á nýju þína sæmd og virðing sem þá er þú hafðir hana mesta af öllum mönnum
-		rel	16	0.17	0	nar	georgius	1525	31658	þessi Georgíus gjörir honum hverja skömm og forsmán ofan á aðra svo að guð yðar herra þorði ekki við halda sakir þeirrar svívirðingar er hann fékk hér í augliti allra manna þá sem hann varð að sýna sig fyrir öllum hvernig hann væri og hvaðan að hann væri kominn
-		rel	16	0.17	0	nar	georgius	1525	31668	en þá sem hann heyrði hana svo mæla þá lá honum að ganga af vitinu
-		bib	16	0.24	1	rel	ntacts	1540	31797	VS:II_1P Og þá er fullkomnuðust hvítasunnudagar voru þeir allir með einum huga í þeim sama stað
-		bib	16	0.24	1	rel	ntacts	1540	31867	VS:III_3P Þá hann sá það Pétur og Jóhannes vildu inn ganga í musterið bað hann að honum gæfist ölmusa
-		bib	16	0.24	1	rel	ntacts	1540	31936	VS:IV_24P Þá þeir heyrðu það hófu þeir upp með einum huga sína rödd til Guðs
-		bib	16	0.24	1	rel	ntacts	1540	31967	VS:V_5P En þá Ananías heyrði þessi orð datt hann niður
-		bib	16	0.24	1	rel	ntacts	1540	31991	VS:V_14P Þar tók og enn meir að aukast fjöld P_245 þeirra karla og kvenna sem á Drottin trúðu VS:V_15P svo að þeir báru út vanfæra menn á strætin og lögðu þá á sængur eður börur svo þá að Pétur kæmi að hans skuggi skyggði yfir nokkra af þeim
-		bib	16	0.24	1	rel	ntacts	1540	32004	VS:V_21P Þá þeir höfðu það heyrt gengu þeir enn í dögun í musterið
-		bib	16	0.24	1	rel	ntacts	1540	32026	VS:V_33P En þá þeir heyrðu það skárust þeir innan
-		bib	16	0.24	1	rel	ntacts	1540	32198	VS:VIII_12P Og þá þeir trúðu nú Filippo sem hann predikaði af Guðs ríki og af nafni Jesú Krists skírðust bæði menn og konur
-		bib	16	0.24	1	rel	ntacts	1540	32201	En þá hann sá þau tákn og kraftaverk sem skeðu tók hann felmsfullur að undrast
-		bib	16	0.24	1	rel	ntacts	1540	32203	VS:VIII_15P Og þá þeir ofan komu báðu þeir fyrir þeim svo að þeir meðtæki heilagan anda VS:VIII_16P því að hann var eigi enn kominn yfir nokkurn þeirra nema það þeir voru aðeins skírðir í nafni Drottins Jesú Kristi
-		bib	16	0.24	1	rel	ntacts	1540	32214	VS:VIII_25P En þeir þá er þeir höfðu vitnað og talað orð Drottins sneru þeir aftur til Jerúsalem
-		bib	16	0.24	1	rel	ntacts	1540	32316	VS:IX_26P En þá Sál kom til Jerúsalem freistaði hann þess að samlaga sig til lærisveinanna
-		bib	16	0.24	1	rel	ntacts	1540	32326	VS:IX_30P Þá bræðurnir fornumu það leiddu þeir hann út til Sesaream
-		bib	16	0.24	1	rel	ntacts	1540	32332	VS:IX_32P Það skeði og þá Pétur ferðaðist um kring allra að vitja það hann kom einninn til þeirra heilagra sem bjuggu í Lýdda
-		bib	16	0.24	1	rel	ntacts	1540	32345	VS:IX_38P En með því að Lýdda liggur í grennd við Joppen og þá lærisveinarnir heyrðu það að Pétur væri þar sendu þeir til hans
-		bib	16	0.24	1	rel	ntacts	1540	32436	VS:X_44P Þá Pétur talaði þessum orðum féll heilagur andi yfir þá alla sem orðið heyrðu
-		bib	16	0.24	1	rel	ntacts	1540	32442	VS:XI_1P Og er það heyrðu postularnir og þeir bræður sem í Júdea voru að heiðingjar hefðu meðtekið Guðs orð VS:XI_2P og þá Pétur kom upp til Jerúsalem tóku þeir að þrátta í móti honum sem voru af umskurningunni
-		bib	16	0.24	1	rel	ntacts	1540	32468	VS:XI_18P Þá þeir heyrðu það þögnuðu þeir út af
-		bib	16	0.24	1	rel	ntacts	1540	32500	VS:XII_6P Og þá er Heródes vildi hann fram leiða láta svaf Pétur á þeirri nótt meðal tveggja stríðsmanna bundinn tveimur járnhlekkjum
-		bib	16	0.24	1	rel	ntacts	1540	32539	VS:XII_18P En þá dagur kom var eigi lítil angursemi á milli stríðsmannanna hvað vorðið hafði af Pétri
